split_index,n_estimators,max_depth,max_features,min_samples_leaf,min_samples_split,Split,R2,MAE,MAPE,MSE,RMSE
4,250,7,log2,10,2,Test,0.8110228295219484,2180.4022820188575,0.1588457952496231,10822976.065846622,3289.8291849040766
4,250,7,log2,10,5,Train,0.8468800282125897,1968.312385951564,0.14595789837115644,7987193.603860773,2826.1623456306916
4,250,7,log2,10,5,Test,0.8147176260581566,2160.5223122007733,0.15471986546713304,10611370.111654405,3257.509802234585
4,250,7,log2,10,10,Train,0.8453993222603001,1973.609971842903,0.1464239636253172,8064431.634754261,2839.7942944435713
4,250,7,log2,10,10,Test,0.8143805393443777,2158.9227459994286,0.15490497714471022,10630675.519953799,3260.4716713926223
4,250,7,log2,15,2,Train,0.8442930275589104,1985.6651503817636,0.1478444490979493,8122139.260087373,2849.9367115933246
4,250,7,log2,15,2,Test,0.8135360583349602,2165.6377768628595,0.15583581971866534,10679040.080233045,3267.8800590341507
4,250,7,log2,15,5,Train,0.839142551327444,2033.438698707032,0.1526482713769036,8390803.43454217,2896.688356475748
4,250,7,log2,15,5,Test,0.8079491969892578,2223.139871031921,0.16123158216936662,10999007.124266885,3316.4751053289824
4,250,7,log2,15,10,Train,0.8459559166998781,1987.7124721207247,0.14877687954878654,8035398.011668735,2834.6777615222395
4,250,7,log2,15,10,Test,0.8149743343293335,2170.132157584061,0.15672832881597024,10596668.084590364,3255.2523841616894
4,300,3,auto,3,2,Train,0.6820202070594812,3097.6658464562884,0.2193870639448261,16586772.703025717,4072.6861778224106
4,300,3,auto,3,2,Test,0.6639781496184272,3260.6543906419665,0.22603945950768667,19244422.14412159,4386.846491971379
4,300,3,auto,3,5,Train,0.6815420359124537,3102.2291734211767,0.21967377753807804,16611715.533686578,4075.7472362361455
4,300,3,auto,3,5,Test,0.6633468955174475,3265.5940780703163,0.22632638699357727,19280574.91331105,4390.965145991374
4,300,3,auto,3,10,Train,0.6840940712094495,3088.0881752388996,0.21901250924516555,16478593.774564961,4059.3834229553827
4,300,3,auto,3,10,Test,0.6660578354253525,3248.644542119277,0.22546160104555757,19125315.748063833,4373.250021215781
4,300,3,auto,5,2,Train,0.682418707576008,3102.4408639004737,0.21951468830196505,16565985.729650639,4070.133379835437
4,300,3,auto,5,2,Test,0.6643489805904393,3263.8472966427416,0.2260145907134237,19223184.156885304,4384.425179756783
4,300,3,auto,5,5,Train,0.6829416395653672,3095.424363081318,0.21926460145289386,16538708.040189827,4066.7810415843423
4,300,3,auto,5,5,Test,0.6653613922313943,3255.5371999778304,0.2257580665901549,19165201.984059233,4377.807897116916
4,300,3,auto,5,10,Train,0.6824928093364346,3100.357380952105,0.21957886827613388,16562120.361207804,4069.6585067064048
4,300,3,auto,5,10,Test,0.6646960388922283,3260.977521946224,0.22604509204256396,19203307.6623637,4382.157877389141
4,300,3,auto,10,2,Train,0.6815458003576305,3104.442585533437,0.21964353472994924,16611519.169018488,4075.7231467579454
4,300,3,auto,10,2,Test,0.6647351812163123,3261.8141737900864,0.22590690542745748,19201065.92895405,4381.902090297552
4,300,3,auto,10,5,Train,0.6821076042409532,3094.2122966088446,0.21914295982958823,16582213.805837452,4072.126447672942
4,300,3,auto,10,5,Test,0.6657785419986542,3249.4426290093766,0.22537539259409164,19141311.25728252,4375.078428700738
4,300,3,auto,10,10,Train,0.6813233587285631,3101.2535838026033,0.21945203090856671,16623122.386653518,4077.146353352246
4,300,3,auto,10,10,Test,0.6644597509387107,3260.600629524943,0.2259333125545055,19216840.19044156,4383.701653904102
4,300,3,auto,15,2,Train,0.6823962292077859,3095.596727890852,0.21919978859672135,16567158.268260676,4070.277419078542
4,300,3,auto,15,2,Test,0.6658984719750335,3252.280506244608,0.22561860526411223,19134442.70664941,4374.293395126739
4,300,3,auto,15,5,Train,0.6813168233032436,3104.481254619623,0.21962304711104783,16623463.293895733,4077.188160227062
4,300,3,auto,15,5,Test,0.6648132536072406,3260.9343251405867,0.2259452485067466,19196594.618391592,4381.391858575491
4,300,3,auto,15,10,Train,0.6817422636544923,3099.4761407679734,0.21939836855790662,16601271.05853511,4074.4657390307148
4,300,3,auto,15,10,Test,0.665130953027065,3255.2571278857854,0.22569298958504078,19178399.54642499,4379.31496314492
4,300,3,sqrt,3,2,Train,0.6092388088222831,3422.390360436293,0.27778718799839003,20383267.123017438,4514.78317563728
4,300,3,sqrt,3,2,Test,0.5855307982088702,3600.90824117143,0.28748668382177384,23737207.196341973,4872.0844816507415
4,300,3,sqrt,3,5,Train,0.6054543283376886,3426.526950884385,0.2786406266813054,20580676.892413527,4536.59309310561
4,300,3,sqrt,3,5,Test,0.5803547571184929,3609.9376439175503,0.28877032826324833,24033646.013238635,4902.412264716079
4,300,3,sqrt,3,10,Train,0.5983795570135327,3461.1568874250916,0.282044522116738,20949718.027997915,4577.0861940756495
4,300,3,sqrt,3,10,Test,0.5734892460471656,3643.603496268157,0.29224789426203673,24426843.042365555,4942.351974755092
4,300,3,sqrt,5,2,Train,0.6149082890295425,3375.8558360529787,0.27296471358657143,20087530.155984104,4481.911439997906
4,300,3,sqrt,5,2,Test,0.5910050140198049,3562.725833633489,0.28307427608812646,23423691.513198093,4839.80283825675
4,300,3,sqrt,5,5,Train,0.600470164468369,3452.3823662785685,0.28159676107826326,20840665.71890635,4565.157797810099
4,300,3,sqrt,5,5,Test,0.5748355796456999,3634.539748694938,0.29184020491035134,24349736.71107315,4934.545238527371
4,300,3,sqrt,5,10,Train,0.5984121480289651,3467.3946888778587,0.28266807962839224,20948017.983601574,4576.900477790791
4,300,3,sqrt,5,10,Test,0.5732687882106788,3650.3241062637494,0.29275977258214425,24439468.958404984,4943.629128323138
4,300,3,sqrt,10,2,Train,0.6060431927484435,3427.361440242881,0.2784152252274409,20549959.971555855,4533.206367633825
4,300,3,sqrt,10,2,Test,0.5813961381131525,3608.867475277519,0.28841103632183446,23974004.726663563,4896.325635276269
4,300,3,sqrt,10,5,Train,0.5916884267885201,3488.0250198741596,0.28664924320017604,21298747.30165805,4615.056587048316
4,300,3,sqrt,10,5,Test,0.5659659392802026,3670.5858979083255,0.29714533313005015,24857712.91341339,4985.750987906776
4,300,3,sqrt,10,10,Train,0.5896864894767202,3508.82209945218,0.2864262946303481,21403174.312096234,4626.3564834647395
4,300,3,sqrt,10,10,Test,0.5631814949055637,3693.7445510520374,0.2969629861272465,25017181.778076585,5001.717882695563
4,300,3,sqrt,15,2,Train,0.5824846253889144,3541.655325517893,0.292035872363033,21778844.9846187,4666.781008855965
4,300,3,sqrt,15,2,Test,0.5574166885193058,3723.422536907253,0.30223640908262445,25347339.973296016,5034.614183162004
4,300,3,sqrt,15,5,Train,0.5944422759721624,3481.146172915992,0.28459379363818715,21155098.32935989,4599.467178854513
4,300,3,sqrt,15,5,Test,0.5705175958104003,3657.1406378216443,0.2945836664627762,24597033.43788909,4959.539639713457
4,300,3,sqrt,15,10,Train,0.6072926126405811,3426.1972346976877,0.2785398823052042,20484786.510154802,4526.012208352382
4,300,3,sqrt,15,10,Test,0.5825418882672971,3604.768454854991,0.2881943865407792,23908386.078313723,4889.620238660025
4,300,3,log2,3,2,Train,0.5995365406241522,3459.8444419575994,0.281846793772939,20889366.318246156,4570.488630140781
4,300,3,log2,3,2,Test,0.5744734986401889,3644.136762353085,0.29211244151790666,24370473.57598985,4936.645984470615
4,300,3,log2,3,5,Train,0.573069246670509,3588.841817522993,0.29669611509032257,22269979.17044512,4719.107878661508
4,300,3,log2,3,5,Test,0.5459161294895316,3773.706839086646,0.3072794310579943,26005992.416912526,5099.607084561763
4,300,3,log2,3,10,Train,0.5865101495653973,3515.6986342320088,0.28927833104877454,21568861.65860796,4644.228855106944
4,300,3,log2,3,10,Test,0.5618598253897411,3697.849334789506,0.29972866038924945,25092875.56426526,5009.278946541634
4,300,3,log2,5,2,Train,0.5873539363611683,3518.3100178024856,0.2890519243288204,21524847.227181852,4639.487819488467
4,300,3,log2,5,2,Test,0.5625520913378739,3699.854407269405,0.29937427237968156,25053228.564742047,5005.320026206321
4,300,3,log2,5,5,Train,0.6097234503037086,3399.798826625845,0.27547125778419135,20357986.78045062,4511.9825775872205
4,300,3,log2,5,5,Test,0.5848425122440636,3580.5589177983848,0.28529801484037126,23776626.25688096,4876.128203491061
4,300,3,log2,5,10,Train,0.5883191025054113,3514.5667058935746,0.2890599191628159,21474501.287563577,4634.058835142641
4,300,3,log2,5,10,Test,0.5632364067984948,3695.316604830747,0.29918549013567336,25014036.9003042,5001.403493051145
4,300,3,log2,10,2,Train,0.5833841860232127,3544.1298367846266,0.2903915608771611,21731921.22372272,4661.75087533887
4,300,3,log2,10,2,Test,0.5564453593600486,3729.542091226167,0.30090738768385705,25402969.297283176,5040.135841153805
4,300,3,log2,10,5,Train,0.6073974826560647,3423.64679379392,0.2774317561837618,20479316.17792361,4525.407846583953
4,300,3,log2,10,5,Test,0.5832386106812005,3604.35685408307,0.2871527554371879,23868483.851017483,4885.5382355496395
4,300,3,log2,10,10,Train,0.6026680392843566,3433.1856309254963,0.2798946957160799,20726018.024896085,4552.58366478817
4,300,3,log2,10,10,Test,0.5785126610372735,3616.3241279798804,0.2902897204378214,24139145.32697899,4913.160421457759
4,300,3,log2,15,2,Train,0.5989610226292745,3469.475350397485,0.28231596766690986,20919387.05031614,4573.771643875122
4,300,3,log2,15,2,Test,0.5730509540252121,3650.2133256805905,0.2921953447678577,24451944.61443087,4944.890758594255
4,300,3,log2,15,5,Train,0.6083729056012509,3419.118597918457,0.2783752502243372,20428435.213031147,4519.78265108303
4,300,3,log2,15,5,Test,0.5837309514371627,3592.6408203931505,0.28758549348909274,23840286.8354492,4882.65161929962
4,300,3,log2,15,10,Train,0.5929447955428502,3495.5643593845775,0.2857452287017306,21233211.36691658,4607.950885905424
4,300,3,log2,15,10,Test,0.5684269223432723,3670.6173533708097,0.2954119088486122,24716769.11198658,4971.596233805253
4,300,5,auto,3,2,Train,0.8358643461039038,1999.2530798766572,0.13780190201313655,8561804.379016975,2926.0561134429695
4,300,5,auto,3,2,Test,0.8132445574403576,2143.208305319549,0.14387691207176906,10695734.727514917,3270.433415851012
4,300,5,auto,3,5,Train,0.8374673331504716,1987.46099025692,0.13741355741110667,8478187.80218535,2911.732783444482
4,300,5,auto,3,5,Test,0.8147727390597239,2130.757951888876,0.14348814163203447,10608213.716120634,3257.025286380294
4,300,5,auto,3,10,Train,0.8356790481838947,1999.7009197394138,0.13781738186664402,8571470.070201663,2927.707306101767
4,300,5,auto,3,10,Test,0.8137486732168329,2138.2725804932347,0.14370219940453968,10666863.34072568,3266.016433015254
4,300,5,auto,5,2,Train,0.8360966025000156,2000.4932696660878,0.13800499136711591,8549689.193911958,2923.985156240017
4,300,5,auto,5,2,Test,0.8147273454377244,2131.680153810933,0.14337507631227223,10610813.469748022,3257.424361324146
4,300,5,auto,5,5,Train,0.83589015197422,2005.1027642795962,0.13831931957859608,8560458.267990923,2925.8260830047507
4,300,5,auto,5,5,Test,0.8147339189307414,2136.651426157738,0.14378106565024967,10610436.996984605,3257.366573934319
4,300,5,auto,5,10,Train,0.8368856614197987,1997.3219371987898,0.13793768021961975,8508529.531435587,2916.9383832085973
4,300,5,auto,5,10,Test,0.8157645469246353,2127.9173387055994,0.14325458971073285,10551411.549188517,3248.293636540348
4,300,5,auto,10,2,Train,0.8338903309880339,2008.8357606008237,0.1381264808158595,8664774.88458428,2943.59896802949
4,300,5,auto,10,2,Test,0.8137246487304652,2138.745138855142,0.14359001053443818,10668239.255288765,3266.227067319228
4,300,5,auto,10,5,Train,0.8355464423324729,2002.594859228075,0.13813065301395636,8578387.186211728,2928.8883874623366
4,300,5,auto,10,5,Test,0.8149517482484326,2133.4686999000483,0.14358511697485987,10597961.61974275,3255.4510624094396
4,300,5,auto,10,10,Train,0.8338172465579434,2011.772114865322,0.1384691680771846,8668587.186047932,2944.246454705844
4,300,5,auto,10,10,Test,0.8141619503553903,2139.3606026423804,0.1438109137699007,10643194.404589884,3262.390903093908
4,300,5,auto,15,2,Train,0.831577220757205,2026.6064386560354,0.1393978622998985,8785433.60091654,2964.023211939566
4,300,5,auto,15,2,Test,0.8121119147104201,2151.126248304001,0.14466226950180605,10760602.696096824,3280.3357596588835
4,300,5,auto,15,5,Train,0.8327589268294284,2015.788403886497,0.1385814036994174,8723792.293962734,2953.606658640032
4,300,5,auto,15,5,Test,0.8134059316511546,2139.4039814903003,0.14372774354835285,10686492.609979328,3269.020129944037
4,300,5,auto,15,10,Train,0.833399510789001,2012.5230228840496,0.1385226024262227,8690377.527457044,2947.944627610404
4,300,5,auto,15,10,Test,0.8140282200821718,2136.3793762292507,0.14369861819826318,10650853.316736054,3263.5645108892904
4,300,5,sqrt,3,2,Train,0.7502336274480902,2638.2230396395735,0.20299520608511065,13028557.607598428,3609.5093305875284
4,300,5,sqrt,3,2,Test,0.7200177052893053,2831.584933611162,0.21294054929281359,16034961.613877084,4004.3678170064604
4,300,5,sqrt,3,5,Train,0.7430712257257874,2668.842873405279,0.20810871599857828,13402169.805647189,3660.897404414277
4,300,5,sqrt,3,5,Test,0.7120797336753422,2869.414244984934,0.2189658442368444,16489579.896984838,4060.7363737362757
4,300,5,sqrt,3,10,Train,0.7510246221281941,2634.3014201619217,0.20405845028919056,12987296.970100498,3603.7892516212014
4,300,5,sqrt,3,10,Test,0.719695616758727,2829.5215713921334,0.2141720280482372,16053408.056104552,4006.6704451582427
4,300,5,sqrt,5,2,Train,0.7554151838933042,2611.8764584076475,0.20080459721259217,12758272.196661202,3571.872365673388
4,300,5,sqrt,5,2,Test,0.7261262436085778,2797.6899067875515,0.21016496491888395,15685117.429738078,3960.4440950148605
4,300,5,sqrt,5,5,Train,0.7598558262577448,2586.7943595189604,0.19679255988816252,12526635.070058689,3539.2986692364193
4,300,5,sqrt,5,5,Test,0.7304228100744923,2766.883782460419,0.2051799147983903,15439047.30439818,3929.2553116841596
4,300,5,sqrt,5,10,Train,0.752069666764906,2636.5454465891985,0.20233727159665754,12932784.330497324,3596.2180593642156
4,300,5,sqrt,5,10,Test,0.7220255472968347,2826.40417438616,0.21195451086051253,15919969.808589078,3989.9836852534972
4,300,5,sqrt,10,2,Train,0.7448577099592024,2657.391551565167,0.20655859761230272,13308981.469233815,3648.147676456343
4,300,5,sqrt,10,2,Test,0.7153296290593406,2847.670679694308,0.2163911776003999,16303454.028613845,4037.7535869111484
4,300,5,sqrt,10,5,Train,0.7490765120389609,2652.651230860798,0.20507605114839328,13088916.192352856,3617.8607204193
4,300,5,sqrt,10,5,Test,0.7195409029757954,2837.070313567795,0.2142549040636418,16062268.72200133,4007.776031916121
4,300,5,sqrt,10,10,Train,0.7563274699813344,2595.739672003719,0.19905262234215368,12710684.638211787,3565.2047119642075
4,300,5,sqrt,10,10,Test,0.7271098603447836,2776.558567011712,0.207806055506252,15628784.379735302,3953.3257366090265
4,300,5,sqrt,15,2,Train,0.7504329552532855,2627.7751424597523,0.20268226971798053,13018160.075832045,3608.068745995847
4,300,5,sqrt,15,2,Test,0.7204960776621385,2810.060573758836,0.21156661852587266,16007564.586349161,4000.945461556451
4,300,5,sqrt,15,5,Train,0.7486896544270569,2632.8186148740283,0.20322237784780234,13109095.83715905,3620.648538198516
4,300,5,sqrt,15,5,Test,0.7202800228582946,2816.6694217896047,0.21220594871981524,16019938.334802471,4002.491515893878
4,300,5,sqrt,15,10,Train,0.7534231510296922,2605.964773094716,0.20153974395868807,12862182.561593952,3586.388512360861
4,300,5,sqrt,15,10,Test,0.7244513045333348,2790.8328489635023,0.21033231003169117,15781043.4375053,3972.5361467839784
4,300,5,log2,3,2,Train,0.7550328578993541,2607.2404466697385,0.1996291107842895,12778215.458783185,3574.6629853432596
4,300,5,log2,3,2,Test,0.7254971736423843,2792.892767185823,0.20890699942165677,15721145.110598315,3964.9899256616422
4,300,5,log2,3,5,Train,0.7486371041916087,2641.8781899433284,0.2037233727899732,13111837.01389487,3621.02706616436
4,300,5,log2,3,5,Test,0.7180707018669901,2836.398484842452,0.21369383370750283,16146469.11177502,4018.266928885514
4,300,5,log2,3,10,Train,0.7558615690860935,2614.507333597704,0.200977440512576,12734987.41600793,3568.6114128618615
4,300,5,log2,3,10,Test,0.7252907480507332,2801.8859987840165,0.2101456742219887,15732967.381151773,3966.480477848312
4,300,5,log2,5,2,Train,0.7537432506519551,2613.05109810541,0.20214733040844998,12845485.21228222,3584.059878445423
4,300,5,log2,5,2,Test,0.7240041040529518,2802.0686272639073,0.21179605002813118,15806655.208935557,3975.758444490253
4,300,5,log2,5,5,Train,0.7493444959737761,2636.6862444808485,0.20511289405258876,13074937.352459492,3615.928283644394
4,300,5,log2,5,5,Test,0.7173904002275748,2836.080196781331,0.2157630737429131,16185430.899287883,4023.112091315364
4,300,5,log2,5,10,Train,0.7446439947953838,2666.703529938043,0.20599250633938218,13320129.488460666,3649.6752579456524
4,300,5,log2,5,10,Test,0.7143022833894205,2859.8604120520527,0.21627606052147835,16362291.493312726,4045.0329409428455
4,300,5,log2,10,2,Train,0.7555570698521813,2604.5012628646746,0.19935347763603328,12750871.002617132,3570.8361769503135
4,300,5,log2,10,2,Test,0.7265351565546675,2789.582968634165,0.20825399691226368,15661698.436759459,3957.486378594304
4,300,5,log2,10,5,Train,0.7545144062695435,2611.659448282215,0.20087182147476082,12805259.439350821,3578.4437175049743
4,300,5,log2,10,5,Test,0.7245980967688758,2801.711230245558,0.2103726370499953,15772636.449254325,3971.4778671489944
4,300,5,log2,10,10,Train,0.7557543202204944,2600.10923207336,0.19824615655503725,12740581.836143555,3569.395163909924
4,300,5,log2,10,10,Test,0.7266261414672376,2782.0812185831523,0.20698062949087467,15656487.60876046,3956.827973106799
4,300,5,log2,15,2,Train,0.748929834097559,2646.917618420757,0.20478460779868557,13096567.350472318,3618.917980622429
4,300,5,log2,15,2,Test,0.7190515855354613,2829.662327583037,0.21363130756234233,16090292.588227818,4011.270694957873
4,300,5,log2,15,5,Train,0.7499618088457197,2639.503892053084,0.20303541019043095,13042736.475168217,3611.472895532821
4,300,5,log2,15,5,Test,0.7205380941977744,2823.375037894562,0.21196287850966983,16005158.242988184,4000.644728414182
4,300,5,log2,15,10,Train,0.7492310190224964,2648.842836824013,0.20379580431322813,13080856.64808674,3616.7466939345836
4,300,5,log2,15,10,Test,0.7185647843636074,2837.2776234245152,0.21284191632730592,16118172.344382884,4014.7443684975615
4,300,7,auto,3,2,Train,0.9074450502318613,1370.5370416920339,0.09496513073915946,4827941.7385218935,2197.2577769851887
4,300,7,auto,3,2,Test,0.8851292573009804,1501.1283822741361,0.09894501261221417,6578801.533288431,2564.9174515544223
4,300,7,auto,3,5,Train,0.9075686055959997,1371.242801478974,0.09492216971491362,4821496.722874037,2195.7906828461673
4,300,7,auto,3,5,Test,0.8846086512077876,1502.2855184436373,0.09886580645293963,6608617.342637809,2570.7231166809484
4,300,7,auto,3,10,Train,0.9059150080944447,1387.3004091539876,0.09561961664605083,4907753.291717437,2215.3449599819523
4,300,7,auto,3,10,Test,0.8835190859521194,1515.6064458931837,0.09947373342581302,6671018.206479964,2582.8314320682957
4,300,7,auto,5,2,Train,0.9062707216052976,1376.5056072601892,0.09522074863172458,4889198.215945636,2211.15314167645
4,300,7,auto,5,2,Test,0.8846373405502685,1500.1313146011046,0.09892658803496865,6606974.265507218,2570.4035219216494
4,300,7,auto,5,5,Train,0.9049317121936173,1387.9352936648982,0.09563593994920744,4959044.933415846,2226.891316031352
4,300,7,auto,5,5,Test,0.8834478732930086,1509.6044438118834,0.09920366623636726,6675096.650998904,2583.620841183726
4,300,7,auto,5,10,Train,0.9047284615918111,1387.0665600400105,0.09567524380832661,4969647.089932579,2229.270528655636
4,300,7,auto,5,10,Test,0.8829107681362919,1508.778493284033,0.099260391863475,6705857.383849769,2589.5670263288744
4,300,7,auto,10,2,Train,0.9008560119388279,1412.5844071823526,0.09689708609588513,5171645.593057458,2274.1252368894416
4,300,7,auto,10,2,Test,0.8820253265784043,1511.3832936940523,0.09918011483100152,6756567.809688408,2599.339879601821
4,300,7,auto,10,5,Train,0.9005080704594324,1412.709697662975,0.09687760240842916,5189795.256529213,2278.112213331295
4,300,7,auto,10,5,Test,0.882090133797954,1512.2250744824385,0.09920888804730874,6752856.213286013,2598.6258317206834
4,300,7,auto,10,10,Train,0.9001646963754643,1420.2746482428308,0.09735010943162692,5207706.671057221,2282.0400239823184
4,300,7,auto,10,10,Test,0.8819308339341755,1519.8890037835295,0.09960014780556961,6761979.530185123,2600.3806510172935
4,300,7,auto,15,2,Train,0.8975051758749706,1433.457813551311,0.09809612748504358,5346435.178402899,2312.2359694466522
4,300,7,auto,15,2,Test,0.8806379854134087,1516.2854286452066,0.09955327118651519,6836022.6993236365,2614.578876095276
4,300,7,auto,15,5,Train,0.8983601974176494,1429.9188167935702,0.09803743371881198,5301834.709129507,2302.5713255249025
4,300,7,auto,15,5,Test,0.8811438389382497,1517.0120923643958,0.09976993352794414,6807051.789354305,2609.0327306023405
4,300,7,auto,15,10,Train,0.8975175011366298,1435.382595107974,0.09814716679892833,5345792.256059454,2312.0969391570616
4,300,7,auto,15,10,Test,0.8800642717061795,1521.612130041459,0.09973282402084194,6868880.052972659,2620.854832487419
4,300,7,sqrt,3,2,Train,0.8519691756206939,1929.263830208287,0.14421716029622497,7721728.523423394,2778.7998350768976
4,300,7,sqrt,3,2,Test,0.8183487194815043,2136.993824733066,0.15452004107199663,10403412.520193318,3225.43214472004
4,300,7,sqrt,3,5,Train,0.8545102930532595,1916.5932516758182,0.1417545368887848,7589176.272615598,2754.8459616856253
4,300,7,sqrt,3,5,Test,0.8206250114711361,2116.1570875978623,0.15092110924871477,10273046.224305086,3205.1593134047307
4,300,7,sqrt,3,10,Train,0.8561425642873295,1907.1531639063826,0.14053182843675496,7504032.145377705,2739.3488542676896
4,300,7,sqrt,3,10,Test,0.8250738032792488,2095.8767365484846,0.1493968200045405,10018257.949407455,3165.1631789542
4,300,7,sqrt,5,2,Train,0.8568293248370321,1895.9853380484967,0.13994538206660667,7468208.670451887,2732.8023474909205
4,300,7,sqrt,5,2,Test,0.8236115975282446,2094.4091121552124,0.14908175484018046,10102000.434314111,3178.3644275498227
4,300,7,sqrt,5,5,Train,0.8521381469930102,1926.0593417913483,0.14349991904286416,7712914.47357447,2777.2134368057614
4,300,7,sqrt,5,5,Test,0.8198724996803852,2118.997198619622,0.15266071162420147,10316143.584054735,3211.8753998333646
4,300,7,sqrt,5,10,Train,0.8487142286064481,1947.8343751713664,0.14527560547684584,7891516.250456057,2809.184267800184
4,300,7,sqrt,5,10,Test,0.8153480764850343,2146.9927755378453,0.1549873453774081,10575263.369958885,3251.9630025507495
4,300,7,sqrt,10,2,Train,0.846684737248965,1963.1116693334411,0.14698266687756958,7997380.561952175,2827.964031233809
4,300,7,sqrt,10,2,Test,0.8148820088954629,2155.030739320389,0.15594889634945336,10601955.686042555,3256.064447464539
4,300,7,sqrt,10,5,Train,0.8484739842784879,1952.51572389875,0.14588383560199827,7904048.109868305,2811.4138987115193
4,300,7,sqrt,10,5,Test,0.817104948241553,2140.5557562758054,0.1545799677184329,10474644.967622438,3236.4556180523223
4,300,7,sqrt,10,10,Train,0.8467696378973446,1965.2914788744347,0.1459721681104839,7992951.8913628,2827.1809088494497
4,300,7,sqrt,10,10,Test,0.8148881959546012,2150.274166308089,0.15405529416487423,10601601.34486578,3256.0100345155233
4,300,7,sqrt,15,2,Train,0.8476730982357559,1968.982842349244,0.1475604076829222,7945824.710289916,2818.8339274050745
4,300,7,sqrt,15,2,Test,0.8174931804357823,2149.6783317440154,0.15562196384947166,10452410.389046064,3233.018773382868
4,300,7,sqrt,15,5,Train,0.8458888576476148,1975.086809331071,0.14675688095924105,8038896.011485916,2835.2946957037666
4,300,7,sqrt,15,5,Test,0.8155635423542695,2155.638240040253,0.1547550339101937,10562923.350580668,3250.0651302059578
4,300,7,sqrt,15,10,Train,0.8439929410464274,1991.570816530346,0.1505556771907955,8137792.666009083,2852.6816622275055
4,300,7,sqrt,15,10,Test,0.8136987037581668,2174.1187569760996,0.15897968983646912,10669725.158657433,3266.4545241985893
4,300,7,log2,3,2,Train,0.8496995472833009,1951.9394769047285,0.14590307739321196,7840119.094737863,2800.0212668367117
4,300,7,log2,3,2,Test,0.8157226027963036,2159.2157057399695,0.15616446246674054,10553813.745686049,3248.6633783274697
4,300,7,log2,3,5,Train,0.8481922098951895,1959.457169091509,0.14699572246157594,7918746.300612082,2814.0267057389633
4,300,7,log2,3,5,Test,0.8128695911318858,2174.168315539478,0.15804323580383178,10717209.551017793,3273.7149465122634
4,300,7,log2,3,10,Train,0.850363393342939,1946.6272443822047,0.1454914260487991,7805490.907835821,2793.8308660038497
4,300,7,log2,3,10,Test,0.8169210903750945,2144.6929871101675,0.1553544286459295,10485174.754279543,3238.0819560782497
4,300,7,log2,5,2,Train,0.8541784968729241,1908.0378431396848,0.1412677685608048,7606483.749219889,2757.985451234268
4,300,7,log2,5,2,Test,0.8229242322263364,2098.704203688766,0.15004663020814496,10141366.767253837,3184.5512662310584
4,300,7,log2,5,5,Train,0.8515928888390537,1935.2977930946145,0.14409967902399112,7741356.76225109,2782.3293770240593
4,300,7,log2,5,5,Test,0.8189903700911947,2134.044485102387,0.15358302932531442,10366664.329003096,3219.73047458993
4,300,7,log2,5,10,Train,0.8477201102435438,1968.3065624344854,0.14834525108199376,7943372.423997507,2818.398911438462
4,300,7,log2,5,10,Test,0.8132227982458419,2171.397310178007,0.15840491733126552,10696980.905774755,3270.623932184004
4,300,7,log2,10,2,Train,0.8408147140017104,2013.605691753096,0.15072153454504783,8303578.451017099,2881.593040492897
4,300,7,log2,10,2,Test,0.8089737848390622,2206.9246635574186,0.1597133779779841,10940327.60362564,3307.616604690701
4,300,7,log2,10,5,Train,0.8452164837554547,1982.4882907522335,0.14745215178515023,8073969.035521737,2841.473039731635
4,300,7,log2,10,5,Test,0.8135055037855597,2173.551409087349,0.15639446925081535,10680789.98026609,3268.147790456559
4,300,7,log2,10,10,Train,0.8487860078429098,1952.7680047805711,0.14552143995881262,7887772.031777952,2808.5177641912737
4,300,7,log2,10,10,Test,0.8177103004953965,2141.329847096643,0.15421174352693076,10439975.631965753,3231.0951134198685
4,300,7,log2,15,2,Train,0.8443082281854914,1988.4628471735682,0.1485473415145414,8121346.350148942,2849.7975981021777
4,300,7,log2,15,2,Test,0.8147782058400393,2156.9284057047876,0.15558249194820997,10607900.626278294,3256.977222253526
4,300,7,log2,15,5,Train,0.8434891050287081,1997.3333301137784,0.15029695628798856,8164074.2527357945,2857.2844192932203
4,300,7,log2,15,5,Test,0.8136906569814996,2179.190106355354,0.15839322088792088,10670186.008351905,3266.525066236582
4,300,7,log2,15,10,Train,0.843575571986465,2001.0705138131186,0.14962171442309702,8159563.878786016,2856.495033915868
4,300,7,log2,15,10,Test,0.8132342863389044,2177.9633236784166,0.15738312837889012,10696322.967273807,3270.5233476117864
4,350,3,auto,3,2,Train,0.6817240705250083,3100.688206380606,0.21951391180885488,16602220.066334378,4074.5821953096465
4,350,3,auto,3,2,Test,0.6634690276186943,3264.430201006823,0.22621687758395795,19273580.24403263,4390.168589477245
4,350,3,auto,3,5,Train,0.6831111431472092,3095.880477009683,0.21933409678738447,16529866.228707531,4065.693818858908
4,350,3,auto,3,5,Test,0.6650549107267983,3257.4267185877748,0.22579754904858163,19182754.590971887,4379.812163891494
4,350,3,auto,3,10,Train,0.6830979201194722,3096.3158990743714,0.21929507843825904,16530555.98120246,4065.778643901124
4,350,3,auto,3,10,Test,0.6650196368917591,3258.4620703731753,0.22580526544853702,19184774.77082438,4380.0427818486405
4,350,3,auto,5,2,Train,0.6817958967642872,3102.468317916082,0.21956702045369403,16598473.395849386,4074.1224080591132
