n_estimators,max_depth,max_features,min_samples_leaf,min_samples_split,Split,R2,MAE,MAPE,MSE,RMSE
300,5,log2,10,10,Test,0.7404587807424761,2693.1540445517226,0.20684565731380924,13805298.776341554,3712.3462385052385
300,5,log2,10,10,Train,0.7479225034821472,2654.723001684174,0.20386179614460506,13407563.200246653,3661.342882436599
300,5,log2,15,2,Test,0.7373244927559192,2709.9169334641856,0.20822551928234626,13971447.791409671,3734.3935826398883
300,5,log2,15,2,Train,0.7445352785188899,2673.873421780784,0.20534413992750125,13588202.619911995,3685.9091431669644
300,5,log2,15,5,Test,0.7339675409164439,2730.7816705559503,0.21036385652965994,14145534.341286015,3757.845393240538
300,5,log2,15,5,Train,0.7410107427216727,2695.1825703488294,0.20766231586048228,13776345.581128504,3711.219978858376
300,5,log2,15,10,Test,0.7375821799398551,2712.8433669304613,0.20840694303179066,13961945.19074954,3732.789668240187
300,5,log2,15,10,Train,0.7450191288768938,2673.9853870352576,0.20545185411018102,13561551.136415595,3682.430357248487
300,5,sqrt,3,2,Test,0.7390191623297101,2700.1815526638866,0.20732273401481965,13884850.394645577,3722.2477894373865
300,5,sqrt,3,2,Train,0.7471300632442313,2659.197956057488,0.20413737969235077,13449146.01691164,3667.1642466203057
300,5,sqrt,3,5,Test,0.7398267422479663,2698.2385573398483,0.20766920953270898,13849189.55834575,3716.1692686505567
300,5,sqrt,3,5,Train,0.7479483948161596,2655.8360778954757,0.2042392768371748,13403555.613033447,3661.0272320022295
300,5,sqrt,3,10,Test,0.7396799342206263,2699.6551615218077,0.2079963237076281,13854040.157352477,3718.0633809105907
300,5,sqrt,3,10,Train,0.7476892211044167,2657.4354368133995,0.20466763610331054,13418252.716303982,3662.8570183197176
300,5,sqrt,5,2,Test,0.7424866084972743,2685.8594476787616,0.20604769864590505,13693881.76155738,3696.7023070448545
300,5,sqrt,5,2,Train,0.7500270014287888,2648.7559183928065,0.20306593924035407,13296168.92183368,3646.0840159275917
300,5,sqrt,5,5,Test,0.7411132885849877,2683.921882894533,0.20522953198123192,13764602.707529048,3707.279680481024
300,5,sqrt,5,5,Train,0.7489224579193611,2646.237774303753,0.20251073135740735,13355706.539834734,3654.043444492282
300,5,sqrt,5,10,Test,0.7387664121540917,2706.132648597823,0.2077430998500545,13897779.691073488,3724.676133236928
300,5,sqrt,5,10,Train,0.7461364252184925,2667.6642483018295,0.20478614136201267,13501985.840325719,3674.2601435208803
300,5,sqrt,10,2,Test,0.7379615623180608,2704.7334545983185,0.2085567158194181,13943280.490114886,3729.5747958469046
300,5,sqrt,10,2,Train,0.7452324491341045,2666.5117942652832,0.20553172344551468,13549265.62811846,3680.854604683294
300,5,sqrt,10,5,Test,0.7373398872677674,2714.673023549151,0.20922576776507779,13968281.456208566,3734.0962845361064
300,5,sqrt,10,5,Train,0.7450093965449543,2676.6338982695906,0.2062120579306928,13563215.978985587,3682.344709695907
300,5,sqrt,10,10,Test,0.7423785492929144,2685.1192396222223,0.20539312632675535,13703720.463036623,3698.586024284267
300,5,sqrt,10,10,Train,0.7495858320563172,2645.2941621089603,0.20222953392906967,13318876.145241419,3649.2474893237095
300,5,sqrt,15,2,Test,0.7347305708834734,2721.028294752967,0.21023857481297165,14109348.129702035,3753.353446172371
300,5,sqrt,15,2,Train,0.7417985272460944,2685.7410078832786,0.20750909365427023,13733663.806606466,3705.5505142219095
300,5,sqrt,15,5,Test,0.7375835131930337,2707.559326624583,0.20843524700227292,13957917.29246584,3731.8710149398635
300,5,sqrt,15,5,Train,0.7440256732362597,2672.0762774442915,0.20567884063833178,13614889.979101697,3689.3968324203656
300,5,sqrt,15,10,Test,0.7379392721728433,2706.4861952604215,0.20806161632386305,13937526.6283837,3730.5187607441103
300,5,sqrt,15,10,Train,0.7452144568895136,2666.9493582198124,0.20512117480847109,13552043.129287273,3680.798151314228
300,7,auto,3,2,Test,0.8934593028379976,1452.187544284104,0.09910153411535823,5660730.523649389,2374.096626323682
300,7,auto,3,2,Train,0.9108059511005816,1347.9629971250606,0.09278555696526389,4742630.250248235,2177.594424681356
300,7,auto,3,5,Test,0.8930892479967089,1452.6423115891005,0.09900322068202994,5680639.952033003,2378.358777644754
300,7,auto,3,5,Train,0.9108037191518378,1347.5146319487676,0.09268455262121841,4742748.807638581,2177.5626703213366
300,7,auto,3,10,Test,0.8931025465389417,1454.3382462982572,0.09917695593737871,5680530.2936405735,2377.709767220982
300,7,auto,3,10,Train,0.9100955902408197,1353.4637897538282,0.0930290914459493,4780279.851604046,2186.14337142745
300,7,auto,5,2,Test,0.8921828424470268,1462.3485348088916,0.09943091494599224,5727760.519605752,2388.535004769775
300,7,auto,5,2,Train,0.9076358126049049,1364.9299824520053,0.09349208563273372,4911966.513422271,2216.0168050260118
300,7,auto,5,5,Test,0.89180785596498,1465.0454895120401,0.09949684537500274,5748232.393186505,2392.766695467772
300,7,auto,5,5,Train,0.9074103422822413,1366.0823667538887,0.09344537638200459,4923655.910998704,2218.5317990724043
300,7,auto,5,10,Test,0.8916136504754884,1465.2741859686394,0.09958466575819605,5759025.806676054,2394.5414715441343
300,7,auto,5,10,Train,0.9073273276701173,1367.1441595483875,0.09357062075654818,4928051.169977565,2219.7031533240047
300,7,auto,10,2,Test,0.8907419762942735,1468.0661997777956,0.09961319241577668,5805966.503502691,2404.7571340576405
300,7,auto,10,2,Train,0.9028098867669657,1388.7228990896251,0.09457278828673828,5168370.034142915,2273.2035325688207
300,7,auto,10,5,Test,0.890548429594127,1469.4449565977707,0.09974520088663932,5815976.035802014,2407.0784562908343
300,7,auto,10,5,Train,0.9027172671567921,1389.470284668596,0.0946206972404708,5173107.858037563,2274.192173588678
300,7,auto,10,10,Test,0.8908169155124759,1469.6695895717512,0.09972364375403422,5801757.587432205,2403.7091293537655
300,7,auto,10,10,Train,0.9028746780948207,1389.6009974573558,0.09460264546047373,5164746.12101944,2272.386114358435
300,7,auto,15,2,Test,0.8884761026146298,1486.761852625958,0.10078982326744387,5925163.287026754,2429.5810572213786
300,7,auto,15,2,Train,0.8989013672563398,1418.8544030745459,0.0962755743241761,5376398.162730029,2318.486934796394
300,7,auto,15,5,Test,0.8887523503930442,1486.0103684011076,0.1007021350673373,5909499.086866932,2426.4059446355304
300,7,auto,15,5,Train,0.8991468837471672,1417.5213162633586,0.09621123809907652,5363667.583077343,2315.62711060567
300,7,auto,15,10,Test,0.8884675013765495,1487.3978420988828,0.10069980277173898,5925873.232816194,2429.8216199514122
300,7,auto,15,10,Train,0.899194016692971,1416.5444494450592,0.09605971276147586,5360811.062353442,2314.985238996761
300,7,log2,3,2,Test,0.8359618379754444,2035.5211635826581,0.15103743587104176,8729186.649372509,2947.777013616258
300,7,log2,3,2,Train,0.8506326565920752,1950.6011691421859,0.1448314265472539,7943504.089768727,2818.340590943072
300,7,log2,3,5,Test,0.8330059177147268,2051.8492253331938,0.151921243516695,8885134.014960218,2973.9738949355474
300,7,log2,3,5,Train,0.8484133161328857,1964.9286336415403,0.1457267266213981,8062095.490438248,2839.271219846674
300,7,log2,3,10,Test,0.8347008336681903,2043.6277641560155,0.15087464154966843,8795318.062911253,2960.0021174103726
300,7,log2,3,10,Train,0.8492298018222396,1959.814229259083,0.144843282691021,8018387.574290857,2831.600334211591
300,7,log2,5,2,Test,0.8338703953270727,2051.248010344518,0.1516414982682687,8833466.387590962,2966.993048522984
300,7,log2,5,2,Train,0.847319178678038,1971.1761718053253,0.14595635650324598,8121351.507335698,2849.427694723743
300,7,log2,5,5,Test,0.8345257683736225,2048.9546682394275,0.15161565878031738,8802532.882905623,2961.879192613479
300,7,log2,5,5,Train,0.8476381547727536,1967.892611662734,0.1456792707564803,8103669.961767187,2846.4169905127537
300,7,log2,5,10,Test,0.8339970321738062,2045.6024983169968,0.15218174435838697,8835413.591254897,2966.1206219716355
300,7,log2,5,10,Train,0.847676618211309,1966.4895989971096,0.1463950388702758,8100930.321586487,2846.1123602605617
300,7,log2,10,2,Test,0.8305740925332795,2078.928785682201,0.15470493697124407,9019435.767497452,2997.1140764816337
300,7,log2,10,2,Train,0.8425645755856799,2003.5558163495148,0.1492675407920198,8372116.558667889,2893.401562725345
300,7,log2,10,5,Test,0.8301227221711688,2078.3734001518087,0.15421758833905563,9034490.989837218,3000.076800010397
300,7,log2,10,5,Train,0.8420860707796416,2006.504876502661,0.1490143750199852,8399807.510549096,2897.8933410676586
300,7,log2,10,10,Test,0.8316481373276406,2068.579121627189,0.15279977241692327,8954559.332504828,2987.989007833234
300,7,log2,10,10,Train,0.8432048901683423,1995.5132538746225,0.14742289332895397,8339888.630629334,2887.563311333364
300,7,log2,15,2,Test,0.8290842373167013,2089.916090904871,0.15522657520726724,9092832.906298107,3010.881566092751
300,7,log2,15,2,Train,0.8392583958440643,2027.812848610114,0.15067816733784306,8549319.023561457,2923.648439044073
300,7,log2,15,5,Test,0.8286234215844029,2088.9861209295354,0.15523085285080027,9116191.443401907,3014.174151664582
300,7,log2,15,5,Train,0.839514357224677,2023.051100789192,0.15043284566373413,8535876.120163592,2921.4206731712925
300,7,log2,15,10,Test,0.8292728777013947,2093.655356403529,0.15542760633969688,9082336.027365467,3008.8495077388916
300,7,log2,15,10,Train,0.8397131389691188,2027.4924751549474,0.15053979656541594,8525477.896399315,2919.571941614371
300,7,sqrt,3,2,Test,0.8359499136092587,2038.337543333261,0.15107056208911757,8728436.869612638,2948.1990901677696
300,7,sqrt,3,2,Train,0.850673188655993,1953.3049447447459,0.1450311557896268,7941797.675970962,2818.044715509737
300,7,sqrt,3,5,Test,0.8368748037089169,2030.1148720637236,0.14937519929658855,8679479.438812133,2941.2719875645516
300,7,sqrt,3,5,Train,0.8515673580295797,1944.1667040576965,0.14325971839201973,7894182.097169688,2809.4071531907653
300,7,sqrt,3,10,Test,0.8356774629497024,2037.6052277362244,0.15099668268857827,8736020.695381131,2951.876038779889
300,7,sqrt,3,10,Train,0.8488894480702349,1960.6936692186314,0.1453734508772518,8038161.107072065,2834.639241611795
300,7,sqrt,5,2,Test,0.8364613552910705,2028.7530144741595,0.14967518800149243,8697121.303641638,2943.831803687159
300,7,sqrt,5,2,Train,0.8498964370317447,1950.6412636577436,0.14400824852904315,7984603.922414017,2825.2885550942783
300,7,sqrt,5,5,Test,0.8344849647565514,2040.0391555036385,0.15096890161754384,8805409.815853963,2962.411287026291
300,7,sqrt,5,5,Train,0.848012073510481,1960.6914218413913,0.14522259102942292,8083604.162111903,2842.914849668533
300,7,sqrt,5,10,Test,0.833932607719713,2050.427950752025,0.15170758747765045,8836999.868363826,2967.27023463314
300,7,sqrt,5,10,Train,0.8476060810903796,1969.6253765896952,0.14588060905250672,8104887.439845036,2846.7761661197246
300,7,sqrt,10,2,Test,0.8299732447627672,2076.63122597262,0.15453236224390218,9043941.155054312,3002.292334793012
300,7,sqrt,10,2,Train,0.8414757305419756,2005.162739182078,0.14926655858965554,8432101.9547721,2903.510244826826
300,7,sqrt,10,5,Test,0.8312829191884953,2069.7088753341022,0.15394843974196176,8975100.42412732,2991.096962086428
300,7,sqrt,10,5,Train,0.8427792127695064,1999.0374382787882,0.14885080320095498,8362456.997423237,2891.430095617053
300,7,sqrt,10,10,Test,0.8306991217956459,2070.0737614352142,0.15333933852926718,9007728.086710643,2996.4321423567635
300,7,sqrt,10,10,Train,0.8427866323208939,2000.0747062803282,0.1482617215864488,8361734.396644128,2891.441913286934
300,7,sqrt,15,2,Test,0.8288089668291679,2092.2797033450233,0.1557583124153916,9101900.210266648,3013.2527132055934
300,7,sqrt,15,2,Train,0.8398808883052945,2024.0762659353993,0.15074433029415324,8517538.21676016,2917.91184068168
300,7,sqrt,15,5,Test,0.8291901470929443,2090.9411317922136,0.15495715221783946,9083169.38034642,3008.8155500318553
300,7,sqrt,15,5,Train,0.8396521175802182,2025.5783534895413,0.15008516241128328,8529660.212846939,2920.1319688918193
300,7,sqrt,15,10,Test,0.8278535970093728,2101.513786716909,0.1570188787397982,9156903.860529454,3021.630421569138
300,7,sqrt,15,10,Train,0.8384444680548329,2034.9436365475608,0.1521049134886964,8593059.124615278,2931.0040116907403
350,3,auto,3,2,Test,0.6792295918770839,3130.7990977939603,0.22134450174950185,17057764.28696374,4127.557364018008
350,3,auto,3,2,Train,0.6828869036807736,3113.7053466183465,0.22020690126577835,16864100.336888067,4106.5365179809
350,3,auto,3,5,Test,0.6795197655446645,3128.536316928773,0.22115790926125464,17040886.385963164,4125.614268901024
350,3,auto,3,5,Train,0.683147277075917,3111.245408275973,0.22004483768345734,16850618.77151347,4104.883677294421
350,3,auto,3,10,Test,0.6794611915202289,3130.2149866479617,0.22126968238119726,17043665.74098608,4125.9726857047835
350,3,auto,3,10,Train,0.683106104979681,3113.2786875707666,0.22016298761015052,16852872.353705294,4105.150674231803
350,3,auto,5,2,Test,0.6788868816654988,3130.5413436162153,0.2212532878945709,17074538.89661994,4129.643706698073
350,3,auto,5,2,Train,0.6827179608243495,3112.581112543737,0.22009079122624922,16873337.110332776,4107.656326281448
350,3,auto,5,5,Test,0.6782623170360371,3135.09440903731,0.221540638321963,17107122.4560195,4133.686231323607
350,3,auto,5,5,Train,0.6821920482917052,3116.131757103828,0.2203128954468593,16901366.27608157,4111.05540294583
350,3,auto,5,10,Test,0.6788431149697892,3131.121142709515,0.22125095405534906,17077104.34285758,4129.9892105763665
350,3,auto,5,10,Train,0.6825302954160587,3113.0516165838208,0.22009391055449035,16883274.546911914,4108.86614674126
350,3,auto,10,2,Test,0.6787513664027641,3129.328889217465,0.22119240217356792,17081419.88557831,4130.577344273517
350,3,auto,10,2,Train,0.6822625650677787,3112.4516694154527,0.22005250531111537,16897570.50548392,4110.596739352188
350,3,auto,10,5,Test,0.6786083066489341,3132.3847291119023,0.22138668510338957,17089186.86425091,4131.473108594359
350,3,auto,10,5,Train,0.6821164459631006,3114.9827005844895,0.22020409224691448,16905292.37081305,4111.542197569829
350,3,auto,10,10,Test,0.6787894037389817,3129.4775228603003,0.2212177261949843,17080001.04500345,4130.400099335604
350,3,auto,10,10,Train,0.6824932771691349,3111.4679727065945,0.21999674380251433,16885000.76405995,4109.066291961029
350,3,auto,15,2,Test,0.6783430331867628,3132.0877722601654,0.221273175289776,17103022.02433657,4133.160719382461
350,3,auto,15,2,Train,0.6818685158035258,3115.56736690839,0.22016862120564826,16918500.502274908,4113.14648948785
350,3,auto,15,5,Test,0.678420294548563,3132.0617139889973,0.22121341401907157,17099363.782477904,4132.822220711851
350,3,auto,15,5,Train,0.6819518599420961,3114.664111388788,0.22005454332076274,16913866.37370612,4112.561318189129
350,3,auto,15,10,Test,0.6782871290970627,3131.395472496054,0.22125053618229665,17106155.15489486,4133.526060122663
350,3,auto,15,10,Train,0.6818302511585925,3114.818386967179,0.22013422522440634,16920452.92219305,4113.389686586614
350,3,log2,3,2,Test,0.585934106831129,3535.4166833445624,0.28870061611564923,22031293.607966937,4689.942309393182
350,3,log2,3,2,Train,0.5897915162674067,3518.2779818287236,0.28720809905693917,21814476.449595578,4670.507747859694
350,3,log2,3,5,Test,0.5874270776646962,3529.2664809892412,0.28774038784925204,21929252.95865907,4681.130704441939
350,3,log2,3,5,Train,0.5907882317514872,3514.2762223674026,0.28640184187227546,21766993.682267614,4665.013182654302
350,3,log2,3,10,Test,0.5820729085813828,3555.7327672579545,0.2904687875157491,22229464.70344939,4711.479720870804
350,3,log2,3,10,Train,0.5862411565704756,3538.7211856130316,0.28910214457568645,22005281.036186066,4690.754340268686
350,3,log2,5,2,Test,0.5858056043047604,3532.72605583954,0.2883167240689294,22025882.677014247,4690.823530045236
350,3,log2,5,2,Train,0.5894979189247384,3519.3335249942966,0.28710350508367466,21832958.862930648,4672.0982483494445
350,3,log2,5,5,Test,0.592331333846417,3503.340376972648,0.28471089631309976,21679764.23342172,4653.355390622137
350,3,log2,5,5,Train,0.5962457159178781,3487.3320475537053,0.28340039640082465,21473779.23714201,4633.776046705489
350,3,log2,5,10,Test,0.5893792165995075,3522.71852955418,0.2868473243045652,21828002.200048964,4669.06865793451
350,3,log2,5,10,Train,0.5931277884487575,3505.205950791487,0.28536351974290997,21642220.864313435,4651.338899218998
350,3,log2,10,2,Test,0.594465765710847,3496.153689439407,0.2837472682745553,21581852.35330164,4641.872640387928
350,3,log2,10,2,Train,0.5985268769771512,3480.646092269889,0.28246764301668437,21348949.25361804,4620.440280283504
350,3,log2,10,5,Test,0.5870780504172739,3527.6551663603786,0.28777804821839065,21962359.762217104,4683.563203415068
350,3,log2,10,5,Train,0.5905703758403013,3514.8748581061236,0.28655892475887124,21775301.210574448,4666.2550523218415
350,3,log2,10,10,Test,0.5928022348048729,3501.386539567531,0.28505886564183214,21640248.78233056,4649.8389233096295
350,3,log2,10,10,Train,0.5963053983746922,3486.4708852522185,0.2836851911571841,21474435.192996867,4633.413903460879
350,3,log2,15,2,Test,0.5864812252638428,3531.020026401745,0.28816088120610034,21978004.063775472,4686.33725535582
350,3,log2,15,2,Train,0.5900974665848103,3515.987320124875,0.2868445187746248,21804050.157531094,4668.9371019663095
350,3,log2,15,5,Test,0.5855298156778754,3539.958608263146,0.2886874197777664,22029904.125918217,4691.946989849401
350,3,log2,15,5,Train,0.5892334009435876,3524.0155292453755,0.2873628574562419,21849963.92750431,4673.835333933984
350,3,log2,15,10,Test,0.5819833287527587,3555.506054574832,0.2909663692374369,22226362.33694921,4711.690431484903
350,3,log2,15,10,Train,0.5854511319036316,3538.780413953255,0.289599245123342,22049118.79051552,4695.292689253694
350,3,sqrt,3,2,Test,0.588519401423657,3527.9529381639936,0.287372330210851,21875586.760692824,4674.703752444626
350,3,sqrt,3,2,Train,0.5922151794029012,3511.724737585269,0.28596196054768647,21690128.06359961,4656.883940788931
350,3,sqrt,3,5,Test,0.5889913548700572,3521.714670045744,0.2869405957062735,21850393.26172569,4672.452357974469
350,3,sqrt,3,5,Train,0.5931507439781727,3503.6708899606338,0.28547786566035543,21640276.861486055,4651.52547169453
350,3,sqrt,3,10,Test,0.5866634610745504,3527.517948597228,0.28782767845828244,21980523.232440155,4685.9424839882495
350,3,sqrt,3,10,Train,0.5903005372587915,3514.2576585525785,0.28669308311882685,21790439.707139067,4667.814898870389
350,3,sqrt,5,2,Test,0.5879752761915509,3526.2795369551886,0.28762556693966757,21907476.1816636,4677.905316271293
350,3,sqrt,5,2,Train,0.5917520060017268,3508.875299693585,0.2860104032438929,21714158.033171505,4659.523265323605
350,3,sqrt,5,5,Test,0.5861316200875419,3534.9061741415635,0.2883739465521683,22008768.41600723,4688.655495511786
350,3,sqrt,5,5,Train,0.5898080660487712,3519.977260471488,0.2871703222837257,21816901.560235582,4670.604563224721
350,3,sqrt,5,10,Test,0.5930272290845454,3503.557613227729,0.2845894728587305,21645970.94837598,4649.442405859722
350,3,sqrt,5,10,Train,0.5965806267496381,3486.7549734545073,0.2832609119500734,21455456.620408483,4631.736772633509
350,3,sqrt,10,2,Test,0.5894831598974639,3519.314977447547,0.28688129633426634,21836764.19076958,4669.864309358225
350,3,sqrt,10,2,Train,0.5928790274688038,3504.5044775885085,0.28563000914927283,21651650.399483144,4653.037973171566
350,3,sqrt,10,5,Test,0.5850723187256947,3541.512418380326,0.2890041014899848,22064957.919424336,4693.898163197584
350,3,sqrt,10,5,Train,0.588781441432389,3523.4234430894066,0.2875455921717991,21871614.343226455,4676.147366154285
350,3,sqrt,10,10,Test,0.5900041941508236,3517.7672653915665,0.28648509798937116,21789290.69835816,4666.171855718509
350,3,sqrt,10,10,Train,0.5930567372271804,3504.3168016698546,0.2852005047768322,21647189.468084086,4652.0306425360295
350,3,sqrt,15,2,Test,0.5885876272451506,3524.7042663094444,0.28742825836955443,21878851.551025264,4674.617639341886
350,3,sqrt,15,2,Train,0.5912913476788754,3512.6445467095123,0.2863123569237021,21737542.719327845,4662.119161562292
350,3,sqrt,15,5,Test,0.5894055987195895,3514.8388498091686,0.286264551741113,21840727.14767287,4670.579112823192
350,3,sqrt,15,5,Train,0.5932786260433408,3501.393036227063,0.2851215976202207,21630731.42875651,4650.611533829582
350,3,sqrt,15,10,Test,0.5889823632887466,3520.9440735259586,0.28659824495196645,21853523.842744518,4672.289640294914
350,3,sqrt,15,10,Train,0.5926409577464402,3506.482981075721,0.285367541172019,21666868.6382855,4654.478107955656
350,5,auto,3,2,Test,0.8307449720880665,2035.5788614916528,0.13993275104605446,9006425.974796597,2997.4098938946327
350,5,auto,3,2,Train,0.8390712798019917,1992.7623738775487,0.13749878033187624,8557225.972662842,2925.196237001674
350,5,auto,3,5,Test,0.8297256562246783,2042.8245502425627,0.14023357365087025,9061044.698840009,3006.2985319005734
350,5,auto,3,5,Train,0.8383226939636279,1996.5907291841854,0.13768177916635302,8597056.564690221,2931.9795670054455
350,5,auto,3,10,Test,0.8305351422763827,2037.9830406387941,0.14002092836988045,9016680.427740227,2999.1821899046054
350,5,auto,3,10,Train,0.8390424528568247,1992.1451167030991,0.1375103881410651,8559071.165684525,2925.5256376463503
350,5,auto,5,2,Test,0.8299053221948058,2042.166819076822,0.14017961863163103,9050707.921901423,3004.8591641075386
350,5,auto,5,2,Train,0.8380836954090876,1997.3697769804676,0.13769765428523417,8609892.723919401,2934.1957261209673
350,5,auto,5,5,Test,0.8297791151373619,2044.0334171513543,0.14038621919469446,9057250.784398187,3006.0937976969335
350,5,auto,5,5,Train,0.8380606137700658,1999.0050489855494,0.13785587411004374,8611283.569249086,2934.425701908481
350,5,auto,5,10,Test,0.8305422504847175,2040.0095828821547,0.14025200781585964,9014890.193581458,2999.1440376529586
350,5,auto,5,10,Train,0.8383016893024331,1998.0763174430845,0.13785241323174952,8598758.854648467,2932.2782975862283
350,5,auto,10,2,Test,0.8288268532539949,2048.457618557678,0.14060532855792351,9108167.400419941,3014.578236374531
350,5,auto,10,2,Train,0.8363389148270659,2005.7580892548217,0.13814273848133063,8702496.141580071,2949.9106905510243
350,5,auto,10,5,Test,0.8298669794973061,2041.8227987302948,0.14018670410240822,9053933.940368716,3005.198855891145
350,5,auto,10,5,Train,0.837097513250084,2001.2196410158692,0.13785345485968087,8662001.305463467,2943.0720146581198
350,5,auto,10,10,Test,0.8299365050383585,2040.5958476610879,0.14023951500624127,9048652.605514508,3004.431227052906
350,5,auto,10,10,Train,0.837218601335055,2000.5506141743658,0.13792480073522678,8655986.187834363,2942.067758138349
350,5,auto,15,2,Test,0.8280870399855538,2050.2784474623327,0.1407901433290814,9146833.604427636,3020.988492483994
350,5,auto,15,2,Train,0.8353962048644776,2010.1971029749761,0.13841626667757154,8752814.013222044,2958.4362866327574
350,5,auto,15,5,Test,0.8284162673312068,2048.2332485217366,0.14055663163413076,9127969.658171128,3018.116457597144
350,5,auto,15,5,Train,0.8355746702534537,2008.9214735569683,0.13828583274380432,8743645.344407285,2956.826160406218
350,5,auto,15,10,Test,0.8287291278218225,2045.073718289294,0.14029473504294512,9113755.882890837,3015.145267951016
350,5,auto,15,10,Train,0.835987312367199,2005.0648616950245,0.13796668851576013,8721297.394207772,2953.1263077810295
350,5,log2,3,2,Test,0.7396606666098579,2697.113895789143,0.20722408053768565,13846873.829365531,3717.6033364042028
350,5,log2,3,2,Train,0.7472425422663344,2657.6994469736474,0.2040313123695905,13443930.91689555,3666.3235630288254
350,5,log2,3,5,Test,0.7392021351402004,2701.1935210268475,0.2073174385320462,13871461.790216397,3720.52084926377
350,5,log2,3,5,Train,0.7469416864621479,2661.8438370719396,0.20427037378642027,13459953.51895169,3668.384828361047
350,5,log2,3,10,Test,0.74013160679524,2695.7469072436725,0.20690341825669756,13827534.83290098,3714.1019842092405
350,5,log2,3,10,Train,0.7475971622644393,2659.280051532699,0.20392269925856582,13423563.735979015,3663.6070503197466
350,5,log2,5,2,Test,0.741260259167292,2688.382311772549,0.20662519231355078,13765066.865787232,3706.9552456442957
350,5,log2,5,2,Train,0.749251678572292,2647.5974641155076,0.2035480724920932,13336274.66695505,3651.405672336613
350,5,log2,5,5,Test,0.7411734761640576,2685.81713020211,0.20663121265136128,13768755.487888217,3706.9749976975677
350,5,log2,5,5,Train,0.7490991948337734,2645.00978031946,0.20342695268499678,13344685.669310227,3652.654817652131
350,5,log2,5,10,Test,0.7375763036080345,2709.881563141543,0.20819195462147294,13965774.653239857,3733.1464087435575
350,5,log2,5,10,Train,0.746297499045566,2667.3013953361597,0.20487598748834093,13492202.520026386,3673.0196744199943
350,5,log2,10,2,Test,0.7388988970934396,2699.7988253539143,0.20732087335134114,13891070.335887915,3723.1924952140275
350,5,log2,10,2,Train,0.7467505425220926,2660.2744900389566,0.20422492624081828,13469251.760934407,3669.9008213161214
350,5,log2,10,5,Test,0.7386806043999673,2704.323028656896,0.20838257666576557,13891482.233015114,3724.1194900930777
350,5,log2,10,5,Train,0.7458202325280519,2668.3083411268667,0.20553506546670172,13521464.032442743,3676.5684480753653
350,5,log2,10,10,Test,0.7392053649597166,2700.2576309550227,0.2073872254284669,13870888.673825214,3721.3058466590437
350,5,log2,10,10,Train,0.7463291661471129,2664.7389361577625,0.20463943195429146,13492428.324425247,3672.9069884774826
350,5,log2,15,2,Test,0.7364311073258629,2716.312238498659,0.20878303206926577,14016053.303588197,3740.6418512722894
350,5,log2,15,2,Train,0.7438552194129568,2678.8990225402035,0.20596747815267297,13624883.748094287,3690.7550521458347
350,5,log2,15,5,Test,0.7368122912453868,2709.446374708424,0.2083791411953111,13998840.738485163,3737.693883685993
350,5,log2,15,5,Train,0.7435531255055823,2674.9254384028054,0.20558635634696915,13640247.674509773,3693.0247731782642
350,5,log2,15,10,Test,0.7361812452525156,2718.0105555212676,0.2093434026867839,14028265.541698772,3741.750884723401
350,5,log2,15,10,Train,0.7430583434965546,2683.4123807403425,0.20663219732302868,13667473.379480433,3696.5456439668146
350,5,sqrt,3,2,Test,0.7416023209805742,2683.122745463075,0.2052127516782872,13741208.819595927,3702.792514489367
350,5,sqrt,3,2,Train,0.7494941747579869,2645.5027385903077,0.20223237490444826,13324974.458895419,3649.94414121743
350,5,sqrt,3,5,Test,0.7387402255949341,2705.063231298561,0.20790227132503877,13896260.441802263,3723.84352099604
350,5,sqrt,3,5,Train,0.7461815107428516,2667.6244079416947,0.20491809893782026,13500154.329716671,3674.000231124367
350,5,sqrt,3,10,Test,0.7395234767554366,2701.362341816263,0.2074510690941879,13852225.14496603,3718.8513440403644
350,5,sqrt,3,10,Train,0.7470473130102946,2665.377258151595,0.20471305476741603,13455043.956221681,3667.679836657929
350,5,sqrt,5,2,Test,0.7361902690714901,2718.5251427202447,0.20943486473770517,14029702.579490433,3742.0056777839004
350,5,sqrt,5,2,Train,0.7437955723329525,2678.8351953559236,0.20635396078083307,13627791.964937275,3691.250091153715
350,5,sqrt,5,5,Test,0.7379505306461609,2710.915501072151,0.20864982444501226,13935721.410626492,3729.7883713661586
350,5,sqrt,5,5,Train,0.7457193816202816,2672.9948284523834,0.2056201127242714,13525495.052488241,3677.3077999034635
350,5,sqrt,5,10,Test,0.7408876691243569,2690.7623235217516,0.206327921549053,13785527.516827893,3708.880824812701
350,5,sqrt,5,10,Train,0.74863828279709,2652.09615710225,0.2034108397801105,13368504.58726474,3656.164037424866
350,5,sqrt,10,2,Test,0.7377197009868095,2707.6543746236657,0.20817010710587494,13953253.91775538,3731.318521332615
350,5,sqrt,10,2,Train,0.7450830706316769,2669.1675760812336,0.2050738551440901,13557951.703542322,3681.9340167063538
350,5,sqrt,10,5,Test,0.7426981092830898,2679.248837825829,0.20548056744588727,13691058.785060678,3695.9769852142867
350,5,sqrt,10,5,Train,0.7499792334522317,2641.168688331038,0.20260136916887905,13297146.95549204,3646.4144202117227
350,5,sqrt,10,10,Test,0.738236678566191,2703.7905486865216,0.20791604501431657,13915161.23514002,3726.44185677868
